Date,Point.Forecast
10/15/23 23:59,709.4347077
10/16/23 23:59,710.0435555
10/17/23 23:59,710.6524033
10/18/23 23:59,711.2612511
10/19/23 23:59,711.8700989
10/20/23 23:59,712.4789467
10/21/23 23:59,713.0877945
10/22/23 23:59,713.6966423
10/23/23 23:59,714.3054901
10/24/23 23:59,714.914338
10/25/23 23:59,715.5231858
10/26/23 23:59,716.1320336
10/27/23 23:59,716.7408814
10/28/23 23:59,717.3497292
10/29/23 23:59,717.958577
10/30/23 23:59,718.5674248
10/31/23 23:59,719.1762726
11/1/23 23:59,719.7851204
11/2/23 23:59,720.3939682
11/3/23 23:59,721.002816
11/4/23 23:59,721.6116638
11/5/23 23:59,722.2205116
11/6/23 23:59,722.8293595
11/7/23 23:59,723.4382073
11/8/23 23:59,724.0470551
11/9/23 23:59,724.6559029
11/10/23 23:59,725.2647507
11/11/23 23:59,725.8735985
11/12/23 23:59,726.4824463
11/13/23 23:59,727.0912941
11/14/23 23:59,727.7001419
11/15/23 23:59,728.3089897
11/16/23 23:59,728.9178375
11/17/23 23:59,729.5266853
11/18/23 23:59,730.1355331
11/19/23 23:59,730.744381
11/20/23 23:59,731.3532288
11/21/23 23:59,731.9620766
11/22/23 23:59,732.5709244
11/23/23 23:59,733.1797722
11/24/23 23:59,733.78862
11/25/23 23:59,734.3974678
11/26/23 23:59,735.0063156
11/27/23 23:59,735.6151634
11/28/23 23:59,736.2240112
11/29/23 23:59,736.832859
11/30/23 23:59,737.4417068
12/1/23 23:59,738.0505546
12/2/23 23:59,738.6594025
12/3/23 23:59,739.2682503
12/4/23 23:59,739.8770981
12/5/23 23:59,740.4859459
12/6/23 23:59,741.0947937
12/7/23 23:59,741.7036415
12/8/23 23:59,742.3124893
12/9/23 23:59,742.9213371
12/10/23 23:59,743.5301849
12/11/23 23:59,744.1390327
12/12/23 23:59,744.7478805
12/13/23 23:59,745.3567283
12/14/23 23:59,745.9655761
12/15/23 23:59,746.574424
12/16/23 23:59,747.1832718
12/17/23 23:59,747.7921196
12/18/23 23:59,748.4009674
12/19/23 23:59,749.0098152
12/20/23 23:59,749.618663
12/21/23 23:59,750.2275108
12/22/23 23:59,750.8363586
12/23/23 23:59,751.4452064
12/24/23 23:59,752.0540542
12/25/23 23:59,752.662902
12/26/23 23:59,753.2717498
12/27/23 23:59,753.8805976
12/28/23 23:59,754.4894455
12/29/23 23:59,755.0982933
12/30/23 23:59,755.7071411
12/31/23 23:59,756.3159889
