Date,Hi.80
9/14/23 23:59,2.567361289
9/15/23 23:59,2.574734692
9/16/23 23:59,2.582130698
9/17/23 23:59,2.589549379
9/18/23 23:59,2.596990809
9/19/23 23:59,2.60445506
9/20/23 23:59,2.611942205
9/21/23 23:59,2.619452317
9/22/23 23:59,2.62698547
9/23/23 23:59,2.634541737
9/24/23 23:59,2.642121193
9/25/23 23:59,2.649723912
9/26/23 23:59,2.657349967
9/27/23 23:59,2.664999434
9/28/23 23:59,2.672672387
9/29/23 23:59,2.680368902
9/30/23 23:59,2.688089053
10/1/23 23:59,2.695832916
10/2/23 23:59,2.703600568
10/3/23 23:59,2.711392083
10/4/23 23:59,2.719207538
10/5/23 23:59,2.72704701
10/6/23 23:59,2.734910575
10/7/23 23:59,2.74279831
10/8/23 23:59,2.750710292
10/9/23 23:59,2.758646599
10/10/23 23:59,2.766607308
10/11/23 23:59,2.774592497
10/12/23 23:59,2.782602245
10/13/23 23:59,2.790636629
10/14/23 23:59,2.798695728
10/15/23 23:59,2.806779621
10/16/23 23:59,2.814888387
10/17/23 23:59,2.823022105
10/18/23 23:59,2.831180855
10/19/23 23:59,2.839364716
10/20/23 23:59,2.847573769
10/21/23 23:59,2.855808094
10/22/23 23:59,2.864067771
10/23/23 23:59,2.872352882
10/24/23 23:59,2.880663506
10/25/23 23:59,2.888999726
10/26/23 23:59,2.897361623
10/27/23 23:59,2.905749279
10/28/23 23:59,2.914162775
10/29/23 23:59,2.922602195
10/30/23 23:59,2.93106762
10/31/23 23:59,2.939559133
11/1/23 23:59,2.948076817
11/2/23 23:59,2.956620756
11/3/23 23:59,2.965191033
11/4/23 23:59,2.973787732
11/5/23 23:59,2.982410937
11/6/23 23:59,2.991060732
11/7/23 23:59,2.999737202
11/8/23 23:59,3.008440432
11/9/23 23:59,3.017170507
11/10/23 23:59,3.025927511
11/11/23 23:59,3.034711531
11/12/23 23:59,3.043522653
11/13/23 23:59,3.052360963
11/14/23 23:59,3.061226547
11/15/23 23:59,3.070119491
11/16/23 23:59,3.079039884
11/17/23 23:59,3.087987811
11/18/23 23:59,3.096963361
11/19/23 23:59,3.105966621
11/20/23 23:59,3.114997679
11/21/23 23:59,3.124056623
11/22/23 23:59,3.133143543
11/23/23 23:59,3.142258526
11/24/23 23:59,3.151401663
11/25/23 23:59,3.160573042
11/26/23 23:59,3.169772753
11/27/23 23:59,3.179000886
11/28/23 23:59,3.188257531
11/29/23 23:59,3.197542778
11/30/23 23:59,3.206856719
12/1/23 23:59,3.216199445
12/2/23 23:59,3.225571046
12/3/23 23:59,3.234971615
12/4/23 23:59,3.244401243
12/5/23 23:59,3.253860023
12/6/23 23:59,3.263348046
12/7/23 23:59,3.272865406
12/8/23 23:59,3.282412196
12/9/23 23:59,3.291988509
12/10/23 23:59,3.301594438
12/11/23 23:59,3.311230078
12/12/23 23:59,3.320895522
12/13/23 23:59,3.330590866
12/14/23 23:59,3.340316204
12/15/23 23:59,3.350071631
12/16/23 23:59,3.359857242
12/17/23 23:59,3.369673133
12/18/23 23:59,3.3795194
12/19/23 23:59,3.389396139
12/20/23 23:59,3.399303447
12/21/23 23:59,3.40924142
12/22/23 23:59,3.419210157
12/23/23 23:59,3.429209753
12/24/23 23:59,3.439240307
12/25/23 23:59,3.449301917
12/26/23 23:59,3.459394682
12/27/23 23:59,3.469518699
12/28/23 23:59,3.479674068
12/29/23 23:59,3.489860888
12/30/23 23:59,3.500079259
12/31/23 23:59,3.51032928
